brand,model,variant,type,price,fuel,displacement,no_of_cylinders,transmission,gearbox,drive_type,mileage,capacity,front_brake,rear_brake,boot_space,seating_capacity,wheel_base,cruise_control,parking_sensors,keyLess_entry,engine_start_stop_button,tyre_size,tyre_type,LED_headlamps,no_of_airbags,rear_camera,hill_assist,url,bhp_value,bhp_rpm,torque_value,torque_rpm,image_link,Ahmedabad,Bangalore,Chandigarh,Chennai,Hyderabad,Jaipur,Lucknow,Mumbai,Patna,Pune
mahindra,mahindra scorpio n,mahindra scorpio n z6 diesel at,suv cars,1869599,diesel,2198,4.0,Automatic,6,RWD,15.42,57.0,Ventilated Disc,Ventilated Disc,460.0,7,2750.0,False,Rear,False,False,245/65 R17,"Tubeless,Radial",True,2.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z6_Diesel_AT.htm,172,3500.0,400.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2123000.0,2323000.0,2212000.0,2360000.0,2335000.0,2263000.0,2175000.0,2261000.0,2221000.0,2250000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8 select at,suv cars,1884000,petrol,1997,4.0,Automatic,6,RWD,12.12,57.0,Ventilated Disc,Ventilated Disc,460.0,7,2750.0,False,Rear,False,False,245/65 R17,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8_Select_AT.htm,200,5000.0,380.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2139000.0,2341000.0,2229000.0,2378000.0,2353000.0,2233000.0,2191000.0,2239000.0,2238000.0,2231000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8,suv cars,1899400,petrol,1997,4.0,Manual,6,RWD,12.17,57.0,Ventilated Disc,Ventilated Disc,460.0,7,2750.0,False,Rear,False,True,245/65 R17,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8.htm,200,5000.0,370.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2156000.0,2360000.0,2247000.0,2397000.0,2372000.0,2251000.0,2209000.0,2257000.0,2256000.0,2247000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8 select diesel at,suv cars,1934001,diesel,2198,4.0,Automatic,6,RWD,15.42,57.0,Ventilated Disc,Ventilated Disc,460.0,7,2750.0,False,Rear,False,False,245/65 R17,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8_Select_Diesel_AT.htm,172,3500.0,400.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2195000.0,2404000.0,2287000.0,2440000.0,2414000.0,2791000.0,2248000.0,2337000.0,2297000.0,2327000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8 diesel,suv cars,1944700,diesel,2198,4.0,Manual,6,RWD,15.42,57.0,Ventilated Disc,Ventilated Disc,460.0,7,2750.0,False,Rear,False,True,245/65 R17,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8_Diesel.htm,172,3500.0,370.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2392000.0,2416000.0,2300000.0,2453000.0,2427000.0,2353000.0,2261000.0,2350000.0,2309000.0,2339000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8 at,suv cars,2050000,petrol,1997,4.0,Automatic,6,RWD,12.12,57.0,Ventilated Disc,Ventilated Disc,460.0,7,2750.0,False,Rear,False,True,245/65 R17,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8_AT.htm,200,5000.0,380.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2325000.0,2569000.0,2423000.0,2625000.0,2577000.0,2426000.0,2382000.0,2455000.0,2433000.0,2443000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8l,suv cars,2069499,petrol,1997,4.0,Manual,6,RWD,12.17,57.0,Ventilated Disc,Ventilated Disc,460.0,7,2750.0,False,Front &amp; Rear,False,True,255/60 R18,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8L.htm,200,5000.0,370.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2346000.0,2593000.0,2445000.0,2650000.0,2602000.0,2449000.0,2404000.0,2478000.0,2455000.0,2466000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8l 6 str,suv cars,2093799,petrol,1997,4.0,Manual,6,RWD,12.17,57.0,Ventilated Disc,Ventilated Disc,460.0,6,2750.0,False,Front &amp; Rear,False,True,255/60 R18,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8L_6_Str.htm,200,5000.0,370.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2373000.0,2623000.0,2474000.0,2680000.0,2631000.0,2477000.0,2432000.0,2506000.0,2484000.0,2495000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8 diesel at,suv cars,2098000,diesel,2198,4.0,Automatic,6,RWD,15.42,57.0,Ventilated Disc,Ventilated Disc,460.0,7,2750.0,False,Rear,False,True,245/65 R17,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8_Diesel_AT.htm,172,3500.0,400.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2378000.0,2628000.0,2479000.0,2685000.0,2637000.0,2535000.0,2437000.0,2554000.0,2489000.0,2542000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8l diesel,suv cars,2109899,diesel,2198,4.0,Manual,6,RWD,15.42,57.0,Ventilated Disc,Ventilated Disc,460.0,7,2750.0,False,Front &amp; Rear,False,True,255/60 R18,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8L_Diesel.htm,172,3500.0,370.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2207000.0,2643000.0,2492000.0,2700000.0,2652000.0,2549000.0,2450000.0,2568000.0,2503000.0,2556000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8l 6 str diesel,suv cars,2143800,diesel,2198,4.0,Manual,6,RWD,15.42,57.0,Ventilated Disc,Ventilated Disc,460.0,6,2750.0,False,Front &amp; Rear,False,True,255/60 R18,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8L_6_Str_Diesel.htm,172,3500.0,370.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2429000.0,2685000.0,2532000.0,2742000.0,2693000.0,2589000.0,2489000.0,2609000.0,2542000.0,2597000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8 diesel 4x4,suv cars,2151700,diesel,2198,4.0,Manual,6,4WD,15.42,57.0,Ventilated Disc,Ventilated Disc,460.0,7,2750.0,False,Rear,False,True,245/65 R17,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8_Diesel_4x4.htm,172,3500.0,370.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2438000.0,2695000.0,2541000.0,2753000.0,2703000.0,2599000.0,2498000.0,2619000.0,2552000.0,2606000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8l at,suv cars,2211199,petrol,1997,4.0,Automatic,6,RWD,12.12,57.0,Ventilated Disc,Ventilated Disc,460.0,7,2750.0,False,Front &amp; Rear,False,True,255/60 R18,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8L_AT.htm,200,5000.0,380.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2505000.0,2769000.0,2611000.0,2828000.0,2777000.0,2614000.0,2567000.0,2645000.0,2621000.0,2632000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8l 6 str at,suv cars,2229700,petrol,1997,4.0,Automatic,6,RWD,12.12,57.0,Ventilated Disc,Ventilated Disc,460.0,6,2750.0,False,Front &amp; Rear,False,True,255/60 R18,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8L_6_Str_AT.htm,200,5000.0,380.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2536000.0,2792000.0,2632000.0,2852000.0,2800000.0,2635000.0,2588000.0,2667000.0,2643000.0,2654000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8l diesel at,suv cars,2256100,diesel,2198,4.0,Automatic,6,RWD,15.42,57.0,Ventilated Disc,Ventilated Disc,460.0,7,2750.0,False,Front &amp; Rear,False,True,255/60 R18,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8L_Diesel_AT.htm,172,3500.0,400.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2566000.0,2825000.0,2663000.0,2885000.0,2833000.0,2723000.0,2618000.0,2744000.0,2674000.0,2731000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8l 6 str diesel at,suv cars,2279700,diesel,2198,4.0,Automatic,6,RWD,15.42,57.0,Ventilated Disc,Ventilated Disc,460.0,6,2750.0,False,Front &amp; Rear,False,True,255/60 R18,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8L_6_Str_Diesel_AT.htm,172,3500.0,400.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2593000.0,2855000.0,2691000.0,2915000.0,2862000.0,2751000.0,2645000.0,2772000.0,2701000.0,2759000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8l diesel 4x4,suv cars,2313100,diesel,2198,4.0,Manual,6,4WD,15.42,57.0,Ventilated Disc,Ventilated Disc,460.0,7,2750.0,False,Front &amp; Rear,False,True,255/60 R18,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8L_Diesel_4x4.htm,172,3500.0,370.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2630000.0,2896000.0,2730000.0,2957000.0,2903000.0,2340000.0,2683000.0,2813000.0,2740000.0,2799000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8 diesel 4x4 at,suv cars,2324100,diesel,2198,4.0,Automatic,6,4WD,15.42,57.0,Ventilated Disc,Ventilated Disc,460.0,7,2750.0,False,Rear,False,True,245/65 R17,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8_Diesel_4x4_AT.htm,172,3500.0,400.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2643000.0,2910000.0,2743000.0,2971000.0,2917000.0,2804000.0,2696000.0,2826000.0,2753000.0,2812000.0
mahindra,mahindra scorpio n,mahindra scorpio n z8l diesel 4x4 at,suv cars,2469100,diesel,2198,4.0,Automatic,6,4WD,15.42,57.0,Ventilated Disc,Ventilated Disc,460.0,7,2750.0,False,Front &amp; Rear,False,True,255/60 R18,"Tubeless,Radial",True,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Scorpio_N/Mahindra_Scorpio_N_Z8L_Diesel_4x4_AT.htm,172,3500.0,400.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Scorpio-N/10817/1740050844896/front-left-side-47.jpg,2805000.0,3091000.0,2912000.0,3154000.0,3096000.0,2976000.0,2862000.0,3000000.0,2923000.0,2986000.0
mahindra,mahindra thar roxx,mahindra thar roxx mx1 rwd,suv cars,1298999,petrol,1997,4.0,Manual,6,RWD,12.4,57.0,Ventilated Disc,Drum,,5,2850.0,False,Rear,False,True,255/65 R18,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_MX1_RWD.htm,160,5000.0,330.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,1488000.0,1637000.0,1520000.0,1647000.0,1639000.0,1540000.0,1520000.0,1554000.0,1528000.0,1530000.0
mahindra,mahindra thar roxx,mahindra thar roxx mx1 rwd diesel,suv cars,1399000,diesel,2184,4.0,Manual,6,RWD,15.2,57.0,Ventilated Disc,Drum,,5,2850.0,False,Rear,False,True,255/65 R18,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_MX1_RWD_Diesel.htm,150,3750.0,330.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,1580000.0,1761000.0,1635000.0000000002,1770000.0,1755999.9999999998,1689000.0,1635000.0000000002,1700000.0,1643000.0,1693000.0
mahindra,mahindra thar roxx,mahindra thar roxx mx3 rwd at,suv cars,1499000,petrol,1997,4.0,Automatic,6,RWD,12.4,57.0,Ventilated Disc,Disc,,5,2850.0,True,Rear,False,True,255/65 R18,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_MX3_RWD_AT.htm,174,5000.0,380.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,1712000.0,1884000.0,1748999.9999999998,1894000.0000000002,1885000.0000000002,1772000.0,1748999.9999999998,1789000.0,1757999.9999999998,1762000.0
mahindra,mahindra thar roxx,mahindra thar roxx mx3 rwd diesel,suv cars,1599000,diesel,2184,4.0,Manual,6,RWD,15.2,57.0,Ventilated Disc,Drum,,5,2850.0,True,Rear,False,True,255/65 R18,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_MX3_RWD_Diesel.htm,150,3750.0,330.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,1802000.0,1978000.0,1896000.0,2018000.0,1978000.0,1925000.0,1864000.0,1938000.0,1905000.0,1930000.0
mahindra,mahindra thar roxx,mahindra thar roxx mx5 rwd,suv cars,1649000,petrol,1997,4.0,Manual,6,RWD,12.4,57.0,Ventilated Disc,Drum,,5,2850.0,True,Front &amp; Rear,False,True,255/65 R18,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_MX5_RWD.htm,160,5000.0,330.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,1880000.0,2069000.0000000002,1954000.0,2080000.0,2063000.0,1946000.0,1921000.0,1964000.0,1963000.0,1937000.0
mahindra,mahindra thar roxx,mahindra thar roxx ax3l rwd diesel,suv cars,1699000,diesel,2184,4.0,Manual,6,RWD,15.2,57.0,Ventilated Disc,Disc,,5,2850.0,True,Rear,False,True,255/65 R18,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_AX3L_RWD_Diesel.htm,150,3750.0,330.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,1936000.0,2131000.0,2013000.0,2141000.0,2125000.0,2043000.0,1979000.0,2057000.0,2022000.0,2048000.0
mahindra,mahindra thar roxx,mahindra thar roxx mx5 rwd diesel,suv cars,1699000,diesel,2184,4.0,Manual,6,RWD,15.2,57.0,Ventilated Disc,Drum,,5,2850.0,True,Front &amp; Rear,True,True,255/65 R18,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_MX5_RWD_Diesel.htm,150,3750.0,330.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,1939999.9999999998,2131000.0,2013000.0,2141000.0,2125000.0,2043000.0,1979000.0,2057000.0,2022000.0,2048000.0
mahindra,mahindra thar roxx,mahindra thar roxx mx3 rwd diesel at,suv cars,1749000,diesel,2184,4.0,Automatic,6,RWD,15.2,57.0,Ventilated Disc,Drum,,5,2850.0,True,Rear,False,True,255/65 R18,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_MX3_RWD_Diesel_AT.htm,150,3750.0,330.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,1991000.0,2193000.0,2071000.0,2203000.0,2193000.0,2102000.0,2036000.0,2117000.0,2080000.0,2107000.0
mahindra,mahindra thar roxx,mahindra thar roxx mx5 rwd at,suv cars,1799000,petrol,1997,4.0,Automatic,6,RWD,12.4,57.0,Ventilated Disc,Disc,,5,2850.0,True,Front &amp; Rear,True,True,255/65 R18,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_MX5_RWD_AT.htm,174,5000.0,380.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,2047000.0,2255000.0,2130000.0,2265000.0,2254000.0,2120000.0,2094000.0000000002,2140000.0,2139000.0,2112000.0
mahindra,mahindra thar roxx,mahindra thar roxx mx5 rwd diesel at,suv cars,1849000,diesel,2184,4.0,Automatic,6,RWD,15.2,57.0,Ventilated Disc,Drum,,5,2850.0,True,Front &amp; Rear,True,True,255/65 R18,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_MX5_RWD_Diesel_AT.htm,150,3750.0,330.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,2079000.0,2316000.0,2188000.0,2327000.0,2309000.0,2221000.0,2151000.0,2236000.0,2197000.0,2226000.0
mahindra,mahindra thar roxx,mahindra thar roxx ax5l rwd diesel at,suv cars,1899000,diesel,2184,4.0,Automatic,6,RWD,15.2,57.0,Ventilated Disc,Disc,,5,2850.0,True,Front &amp; Rear,True,True,255/65 R18,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_AX5L_RWD_Diesel_AT.htm,172,3500.0,370.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,2159000.0,2378000.0,2246000.0,2389000.0,2371000.0,2280000.0,2208000.0,2296000.0,2256000.0,2285000.0
mahindra,mahindra thar roxx,mahindra thar roxx mx5 4wd diesel,suv cars,1908999,diesel,2184,4.0,Manual,6,4WD,15.2,57.0,Ventilated Disc,Drum,,5,2850.0,True,Front &amp; Rear,False,True,255/65 R18,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_MX5_4WD_Diesel.htm,150,3750.0,330.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,2170000.0,2355000.0,2258000.0,2375000.0,2355000.0,2292000.0,2220000.0,2308000.0,2268000.0,2298000.0
mahindra,mahindra thar roxx,mahindra thar roxx ax7l rwd diesel,suv cars,1949000,diesel,2184,4.0,Manual,6,RWD,15.2,57.0,Ventilated Disc,Disc,,5,2850.0,True,Front &amp; Rear,True,True,255/60 R19,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_AX7L_RWD_Diesel.htm,150,3750.0,330.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,2215000.0,2404000.0,2305000.0,2448000.0,2404000.0,2339000.0,2266000.0,2355000.0,2314000.0,2346000.0
mahindra,mahindra thar roxx,mahindra thar roxx ax7l rwd at,suv cars,2048999,petrol,1997,4.0,Automatic,6,RWD,12.4,57.0,Ventilated Disc,Disc,,5,2850.0,True,Front &amp; Rear,True,True,255/60 R19,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_AX7L_RWD_AT.htm,174,5000.0,380.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,2301000.0,2588000.0,2421000.0,2613000.0,2547000.0,2410000.0,2380000.0,2453000.0,2431000.0,2444000.0
mahindra,mahindra thar roxx,mahindra thar roxx ax7l rwd diesel at,suv cars,2098999,diesel,2184,4.0,Automatic,6,RWD,15.2,57.0,Ventilated Disc,Disc,,5,2850.0,True,Front &amp; Rear,True,True,255/60 R19,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_AX7L_RWD_Diesel_AT.htm,172,3500.0,370.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,2383000.0,2650000.0,2480000.0,2676000.0,2637000.0,2516000.0,2438000.0,2555000.0,2490000.0,2543000.0
mahindra,mahindra thar roxx,mahindra thar roxx ax5l 4wd diesel at,suv cars,2109000,diesel,2184,4.0,Automatic,-1,4WD,15.2,57.0,Ventilated Disc,Disc,,5,2850.0,True,Front &amp; Rear,True,True,255/65 R18,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_AX5L_4WD_Diesel_AT.htm,172,3500.0,370.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,2394000.0,2662000.0,2491000.0,2690000.0,2620000.0,2528000.0,2449000.0,2567000.0,2502000.0,2555000.0
mahindra,mahindra thar roxx,mahindra thar roxx ax7l 4wd diesel,suv cars,2158999,diesel,2184,4.0,Manual,6,4WD,15.2,57.0,Ventilated Disc,Disc,,5,2850.0,True,Front &amp; Rear,True,True,255/60 R19,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_AX7L_4WD_Diesel.htm,150,3750.0,330.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,2450000.0,2725000.0,2550000.0,2751000.0,2682000.0,2587000.0,2507000.0,2627000.0,2560000.0,2617000.0
mahindra,mahindra thar roxx,mahindra thar roxx ax7l 4wd diesel at,suv cars,2309000,diesel,2184,4.0,Automatic,-1,4WD,15.2,57.0,Ventilated Disc,Disc,,5,2850.0,True,Front &amp; Rear,True,True,255/60 R19,Radial Tubeless,False,6.0,False,True,https://www.cardekho.com/overview/Mahindra_Thar_ROXX/Mahindra_Thar_ROXX_AX7L_4WD_Diesel_AT.htm,172,3500.0,370.0,1500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Thar-ROXX/8438/1723692413550/front-left-side-47.jpg,2630000.0,2912000.0,2725000.0,2939000.0,2866000.0,2765000.0,2679000.0,2808000.0,2736000.0,2794000.0
mahindra,mahindra bolero,mahindra bolero b4,suv cars,979400,diesel,1493,3.0,Manual,5,RWD,16.0,60.0,disc,drum,370.0,7,2680.0,False,Rear,False,False,215/75 R15,"Tubeless,Radial",False,2.0,False,False,https://www.cardekho.com/overview/Mahindra_Bolero/Mahindra_Bolero_B4.htm,74,3600.0,210.0,1600.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Bolero/10754/1740039123598/front-left-side-47.jpg,1105000.0,1183000.0,1125000.0,1179000.0,1184000.0,1162000.0,1106000.0,1162000.0,1133000.0,1158000.0
mahindra,mahindra bolero,mahindra bolero b6,suv cars,999900,diesel,1493,3.0,Manual,5,RWD,16.0,60.0,disc,drum,370.0,7,2680.0,False,Rear,True,False,215/75 R15,"Tubeless,Radial",False,2.0,False,False,https://www.cardekho.com/overview/Mahindra_Bolero/Mahindra_Bolero_B6.htm,74,3600.0,210.0,1600.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Bolero/10754/1740039123598/front-left-side-47.jpg,1128000.0,1207000.0,1148000.0,1202000.0,1208000.0,1186000.0,1128000.0,1186000.0,1156000.0,1175000.0
mahindra,mahindra bolero,mahindra bolero b6 opt,suv cars,1090600,diesel,1493,3.0,Manual,5,RWD,16.0,60.0,disc,drum,370.0,7,2680.0,False,Rear,True,False,215/75 R15,"Tubeless,Radial",False,2.0,False,False,https://www.cardekho.com/overview/Mahindra_Bolero/Mahindra_Bolero_B6_Opt.htm,74,3600.0,210.0,1600.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/Bolero/10754/1740039123598/front-left-side-47.jpg,1241000.0,1362000.0,1262000.0,1375000.0,1360000.0,1303000.0,1262000.0,1314000.0,1269000.0,1310000.0
mahindra,mahindra xuv700,mahindra xuv700 mx 5str,suv cars,1399001,petrol,1999,4.0,Manual,6,FWD,15.0,60.0,Ventilated Disc,Solid Disc,240.0,5,2750.0,False,Rear,False,False,235/65 R17,Radial Tubeless,False,2.0,False,True,https://www.cardekho.com/overview/Mahindra_XUV700/Mahindra_XUV700_MX_5Str.htm,197,5000.0,380.0,1750.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/XUV700/10789/1705388477954/front-left-side-47.jpg,1597000.0,1761000.0,1635000.0000000002,1777000.0,1755999.9999999998,1655999.9999999998,1635000.0000000002,1671000.0,1643000.0,1664000.0
